company_name,description,exhibit loc,url,full_url
河南平棉纺织集团股份有限公司,,"7.2, E128",/shanghai/en/exhibitor-search.detail.html/henan-pingmian-textile-group-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/henan-pingmian-textile-group-co-ltd.html#exhibitorheadline
河南豫派纺织服装有限公司,,"6.2, A09",/shanghai/en/exhibitor-search.detail.html/henan-yupai-textile-clothing-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/henan-yupai-textile-clothing-co-ltd.html#exhibitorheadline
Hengfa Trading Co Limited,,,/shanghai/en/exhibitor-search.detail.html/hengfa-trading-co-limited.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/hengfa-trading-co-limited.html#exhibitorheadline
"Nanjing Henghui Reflective Material Co.,Ltd",,"1.2, E123",/shanghai/en/exhibitor-search.detail.html/nanjing-henghui-reflective-material-coltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/nanjing-henghui-reflective-material-coltd.html#exhibitorheadline
Hengli Group Co Ltd,,"7.1, E45",/shanghai/en/exhibitor-search.detail.html/hengli-group-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/hengli-group-co-ltd.html#exhibitorheadline
Heng Li String and Braid Ltd,,2 Booths,/shanghai/en/exhibitor-search.detail.html/heng-li-string-and-braid-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/heng-li-string-and-braid-ltd.html#exhibitorheadline
Heng Li String and Braid (Shanghai) Ltd,,"1.2, A54",/shanghai/en/exhibitor-search.detail.html/heng-li-string-and-braid-shanghai-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/heng-li-string-and-braid-shanghai-ltd.html#exhibitorheadline
Henglun Textile (Vietnam) Co Ltd,,2 Booths,/shanghai/en/exhibitor-search.detail.html/henglun-textile-vietnam-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/henglun-textile-vietnam-co-ltd.html#exhibitorheadline
蠡县恒通纺织有限公司,,"6.1, E05",/shanghai/en/exhibitor-search.detail.html/hengtong-textile-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/hengtong-textile-co-ltd.html#exhibitorheadline
"Heshan Hengsheng Textile Co., Ltd",,"7.2, B146",/shanghai/en/exhibitor-search.detail.html/heshan-hengsheng-textile-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/heshan-hengsheng-textile-co-ltd.html#exhibitorheadline
鹤山市信必达新型环保材料科技有限公司,,"6.2, A80",/shanghai/en/exhibitor-search.detail.html/heshan-xinbida-new-eco-friendly-materials-technoiogy-co-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/heshan-xinbida-new-eco-friendly-materials-technoiogy-co-ltd.html#exhibitorheadline
Heyone Corporation Ltd,,,/shanghai/en/exhibitor-search.detail.html/heyone-corporation-ltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/heyone-corporation-ltd.html#exhibitorheadline
H&F Textile (HK) Co Limited,,"5.1, A16",/shanghai/en/exhibitor-search.detail.html/hf-textile-hk-co-limited.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/hf-textile-hk-co-limited.html#exhibitorheadline
High Fashion International Limited,,"5.1, E111",/shanghai/en/exhibitor-search.detail.html/high-fashion-international-limited.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/high-fashion-international-limited.html#exhibitorheadline
High Fashion (China) Company Limited,,"5.1, E111",/shanghai/en/exhibitor-search.detail.html/high-fashion-china-company-limited.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/high-fashion-china-company-limited.html#exhibitorheadline
达利丝绸（浙江）有限公司,,"8.1, E98",/shanghai/en/exhibitor-search.detail.html/high-fashion-silkzhejiangcoltd.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/high-fashion-silkzhejiangcoltd.html#exhibitorheadline
HIGH HOPE ZHONG TIAN CORPORATION,,"6.1, E89",/shanghai/en/exhibitor-search.detail.html/high-hope-zhong-tian-corporation.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/high-hope-zhong-tian-corporation.html#exhibitorheadline
High Quality Buttons Limited,,,/shanghai/en/exhibitor-search.detail.html/high-quality-buttons-limited.html#exhibitorheadline,https://intertextile-shanghai-apparel-fabrics-spring.hk.messefrankfurt.com/shanghai/en/shanghai/en/exhibitor-search.detail.html/high-quality-buttons-limited.html#exhibitorheadline
