ref,department,url,batch_time,description,award_date,awardee,sum
2BDTD25003,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6446.html,2026-03-08 16:28:30.070572,Provision of SAP Enterprise Support Service for the period from January 2026 to December 2026 to the Electrical and Mechanical Services Trading Fund / Support service for Information System,Dec 2025,DynaSys Solutions Limited,"HK$5,619,348.00"
EMS/T/01/2025(A),Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6485.html,2026-03-08 16:28:30.070572,Provision of Light Goods Vehicles for Hiring by Electrical and Mechanical Services Department / Hiring of Light Goods Vehicles,Dec 2025,"GoGo Tech Limited (Item 1) Lison Transportation Co. Ltd. (Items 2, 3, 4, 5 & 6)","HK$3,234,322.50 (Item 1) HK$154,182,612.60 (Items 2, 3, 4, 5 & 6)"
1724EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6426.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Supply and Installation of Uninterruptible Power Supply (UPS) Systems at the New Huanggang Port Boundary Control Point for the Government of Hong Kong Special Administrative Region / The works include design, supply, delivery, installation of Uninterruptible Power Supply (UPS) Systems and associated equipment at the new Huanggang Port Boundary Control Point serving user departments including AFCD, C&ED, DH, FEHD, FSD, GPA, HKPF, IMMD and TD. The works are scheduled to commence in October 2025 and will take about 36 months to complete.",Oct 2025,Astrid Electronics HK Limited,"HK$ 35,443,400 (Tendered total of the Prices); HK$ 42,058,400 (Forecast total of the Prices)"
2BDTD24017,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6440.html,2026-03-08 16:28:30.070572,Provision of Hyperconverged Infrastructure Software and Related Services to the Electrical and Mechanical Services Department / Support service for Information System,Oct 2025,ICO Limited,"HK$50,881,460.00"
2380EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5404.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Operation and Maintenance of Air-conditioning Installations for Correctional Services Department in New Territories Region. / Air-conditioning Installation,Aug 2025,Young's Engineering Company Limited,"HK$44,596,310.00"
1079EM25T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6452.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Live Fire Training Facilities at Fire and Ambulance Services Academy for the Fire Services Department of the Government of the Hong Kong Special Administrative Region / Mechanical Plant and Equipment Installation,Aug 2025,Southa Technical Limited,"HK$62,305,000.00"
2099EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5413.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Hospital Authority (TO25) / Lift, Escalator and Passenger Conveyor Installation",Jul 2025,Chevalier (HK) Limited,"HK$9,813,095.00"
1160EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6425.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Provision of Maintenance Services for Mobile X-Ray Vehicle Scanning Systems (MXRVSS) and Palletized Cargo X-Ray Inspection System (PCIS) of Customs & Excise Department (C&ED) / Provision of maintenance services for Mobile X-ray Vehicle Scanning Systems (MXRVSS) and Palletized Cargo X-Ray Inspection System (PCIS) for eight (8) Numbers of MXRVSS and one (1) Number of PCIS for Customs & Excise Department.,Jul 2025,Nuctech Hong Kong Company Limited,"HK$62,020,988.00"
1591EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5415.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Air-conditioning Installations for Hong Kong Port (HKP) and Hong Kong Link Road (HKLR) at Hong Kong Zhuhai Macao Bridge and Other Lantau Engineering Services Venues / Air-conditioning Installation,Jul 2025,Meco Engineering Limited,"HK$55,079,200.00"
1941EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5405.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for The Venues of Boundary Crossing Facilities and Transport Services Division / Air-conditioning Installation",Jul 2025,REC Engineering Company Limited,"HK$129,835,000.00"
2616EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5420.html,2026-03-08 16:28:30.070572,"36-Month Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for Health Sector Venues in Hong Kong Region and Outlying Islands / Air-conditioning Installation",Jul 2025,"Wenden Engineering Service Company, Limited","HK$99,992,300.00"
1889EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5398.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Examination and Testing of Lifting Appliances and Lifting Gear / Survey of Lifting Appliances and Lifting Gear,Jul 2025,ISPL Consulting Limited,"HK$45,229,600.00"
2277EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5390.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Fire Service Installations for Various Departments for Security and Vehicle Services in the Regions of Kowloon and New Territories / Fire Service Installation,Jul 2025,Far East Engineering Services Limited,"HK$38,461,420.00"
2282EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5418.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair of Burglar Alarm, Security Installation and Other Electronic Systems at Various Municipal Venues for the Government of the Hong Kong Special Administrative Region / Burglar Alarm and Security Installation",Jul 2025,Shun Hing Engineering Contracting Company Limited,"HK$59,239,980.00"
2269EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5414.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Repairs, Operation and Maintenance of Boilers, Hot Water Installations, Steam Related Plant and Accessories in Various Healthcare Venues in the New Territories / Steam and Compressed Air Installation",Jun 2025,"Wenden Engineering Service Company, Limited","HK$55,012,100.00"
2452EM24W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_6431.html,2026-03-08 16:28:30.070572,Replacement of Refractories and Insulation Bricks for Cremators at Cape Collinson Crematorium / Mechanical Plant and Equipment Installation,Jun 2025,Southa Technical Limited,"HK$32,790,000.00"
1410EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5392.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Venues in Hong Kong West Region / Air-conditioning Installation",Jun 2025,Yordland Engineering Limited,"HK$119,726,400.00"
1927EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5395.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Electrical Installations and Domestic Appliances at Various Staff Quarters of the Hong Kong Police Force / Electrical Installation,Jun 2025,"Union (Luen Hop) Refrigeration Co., Limited","HK$67,162,130.00"
2322EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5417.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Electrical, Mechanical and Air-conditioning Installations at Cheung Sha Wan Wholesale Food Market / Air-conditioning Installation",Jun 2025,Young's Engineering Company Limited,"HK$33,574,750.00"
2189EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5408.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations and Other Associated Facilities at Unattended Municipal Venues in Kowloon of the Government of the Hong Kong Special Administrative Region / Air-conditioning Installation,Jun 2025,Alliance Contracting Company Limited,"HK$99,800,000.00"
1668EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5377.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance of Electrical, Mechanical and Air-conditioning Installations for Civil Aviation Department and Hong Kong Observatory Venues in the Hong Kong International Airport / Electrical Installation",Jun 2025,Joint Effort Engineering (Asia) Limited,"HK$39,908,580.00"
2485EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5402.html,2026-03-08 16:28:30.070572,Provision of Maintenance and Modification Works of Data Acquisition Systems (DAS) of Free-flow Tolling System and Toll Information Display System (TIDS) in Government Tunnels and Tsing Sha Control Area / Provision of maintenance services and modification works of existing Data Acquisition Systems (DAS) of Free-flow Tolling System and Toll Information Display System (TIDS) in Government Tunnels and Tsing Sha Control Area.,May 2025,Autotoll Limited,"HK$29,324,988.00"
1999EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5384.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Electrical Installations for Seven Boundary Control Points / Electrical Installation,Apr 2025,Newton Engineering Company Limited,"$85,249,900.00"
2055EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5354.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair, Alteration and Additions to Fire Service Installations in Venues of the Government of the Hong Kong Special Administrative Region Maintained by Hong Kong Maintenance Sub-division TWO of General Engineering Services Division / Fire Service Installation",Apr 2025,Wise Engineering Company Limited,"$18,196,850.00"
1300EM23W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5295.html,2026-03-08 16:28:30.070572,"Provision of Electric Locks Security System in Pik Uk Correctional Institution for Correctional Services Department / supply, delivery, installation, testing and commissioning of high security electro-mechanical locks, CCTV cameras with video recording, access control system, metal gates and associated building works at Pik Uk Correctional Institution for Correctional Services Department.",Apr 2025,Deson Engineering Limited,"$192,600,000.00"
1023EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5369.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package Two of SA23) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region.,Mar 2025,Shan On Engineering Company Limited,"$24,308,000.00"
1013EM24A,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5361.html,2026-03-08 16:28:30.070572,"Provision of Operation and Maintenance Services for the Simultaneous Interpretation and Public Address Systems for Various Government Departments of the Hong Kong Special Administrative Region (Kowloon Region, New Territories and Miscellaneous Users) / operation, maintenance, adjustment of system configuration, system enhancement and ad-hoc support of the Simultaneous Interpretation (SI) and Public Address (PA) systems",Mar 2025,PCCW Technical Services Limited,"HK$20,039,034.00"
1012EM24A,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5360.html,2026-03-08 16:28:30.070572,"Provision of Operation and Maintenance Services for the Simultaneous Interpretation and Public Address Systems for Various Government Departments of the Hong Kong Special Administrative Region (Hong Kong Region) / operation, maintenance, adjustment of system configuration, system enhancement and ad-hoc support of the Simultaneous Interpretation (SI) and Public Address (PA) systems",Mar 2025,PCCW Technical Services Limited,"HK$35,584,998.00"
1026EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5352.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Maintenance of Electrical Installations in BTSD Venues / Electrical Installation,Mar 2025,Che Luen Electrical Engineering Company Limited,"$88,792,063.00"
1575EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5372.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of TO24E) / Comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region.,Feb 2025,Chevalier (HK) Limited,"$5,849,677.00"
1148EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5374.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out Works, Replacement and Improvement Works at Various Municipal Venues of the Government of The Hong Kong Special Administrative Region / Air-conditioning Installation",Feb 2025,"Wenden Engineering Service Company, Limited","$179,646,857.00"
1609EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5378.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Venues in Hong Kong East Region and Outlying Islands / Air-conditioning Installation",Feb 2025,Yordland Engineering Limited,"$64,354,702.00"
1833EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5367.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of AE24) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region.,Jan 2025,Anlev Elex Elevator Limited,"$100,207,411.60"
1895EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5353.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair, Alteration and Additions to Fire Service Installations in Venues of the Government of the Hong Kong Special Administrative Region Maintained by Hong Kong Maintenance Sub-division ONE of General Engineering Services Division / Fire Service Installation",Jan 2025,REC Engineering Company Limited,"$17,040,740.00"
2294EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5363.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues in Kowloon of the Government of the Hong Kong Special Administrative Region  / Electrical Installation",Jan 2025,REC Engineering Company Limited,"$261,873,400.00"
1791EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5373.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Electrical Works in Change of Tenancy in Government Quarters in the Hong Kong Island, Kowloon & New Territories / Electrical Installation",Dec 2024,Joint Effort Engineering (Asia) Limited,"$52,764,088.00"
2034EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5364.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of MT23) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region.,Dec 2024,Mitsubishi Elevator Hong Kong Company Limited,"$49,531,250.00"
1416EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5346.html,2026-03-08 16:28:30.070572,"30-Month Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of Hospital Authority (AE24) / Lift, Escalator and Passenger Conveyor Installation",Dec 2024,Anlev Elex Elevator Limited,"$49,241,910.00"
1218EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5347.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for Health Sector Venues in New Territories West Region / Air-conditioning Installation",Dec 2024,Skyforce Engineering Limited,"$229,416,375.00"
1070EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5356.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of MT24) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region.,Dec 2024,Mitsubishi Elevator Hong Kong Company Limited,"$100,156,752.00"
1145EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5358.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of TK24E) / Comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region.,Dec 2024,Holake Hong Kong Lifts Limited,"$26,811,814.00"
2124EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5343.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Electrical, Mechanical and Air-conditioning Installations at Cheung Sha Wan Government Offices, Tsuen Wan Government Offices and Various Premises in New Territories Region / Air-conditioning Installation",Dec 2024,Young's Engineering Company Limited,"$83,999,444.00"
1541EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5319.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for the Maintenance and Repair of Burglar Alarm and Security Installations at Various Premises of Hong Kong Police Force / Burglar Alarm and Security Installation,Dec 2024,EC Infotech Limited,"$36,904,100.00"
1047EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5340.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues in New Territories East Areas of the Government of the Hong Kong Special Administrative Region / Electrical Installation",Dec 2024,REC Engineering Company Limited,"$214,920,660.00"
1865EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5327.html,2026-03-08 16:28:30.070572,Triennial Term Contract for The Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of OT24) / Comprehensive maintenance and repairing of lift installation at various premises of the Government of the Hong Kong Special Administrative Region.,Dec 2024,Holake Hong Kong Lifts Limited,"$46,951,036.00"
1291EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5333.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Comprehensive Maintenance of Pumping Installations at the Venues of Disciplined Services Departments. / Mechanical Plant and Equipment Installation,Nov 2024,Associated Engineers Limited,"$32,419,330.00"
1568EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5309.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Fire Service Installations for Hong Kong Police Force, Correctional Services Department, Drainage Services Department, Fire Services Department, Independent Commission Against Corruption and Security Bureau for Hong Kong Island and Outlying Islands / Fire Service Installation",Nov 2024,Kenworth Engineering Limited,"$46,669,300.00"
1750EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5345.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of MT23E) / Comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region.,Nov 2024,Mitsubishi Elevator Hong Kong Company Limited,"$9,036,770.00"
2516EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5338.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations in Central Government Offices, Chief Executive's Office and Legislative Council Complex at Tamar / Air-conditioning Installation",Oct 2024,Alliance Contracting Company Limited,"$72,944,444"
1371EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5336.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of FT24) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region.,Oct 2024,Fujitec (HK) Company Limited,"$39,660,752.00"
2307EM23W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5321.html,2026-03-08 16:28:30.070572,"Replacement/Modernization of Lift No. 7 to 12 and 14 in North District Hospital / Lift, Escalator and Passenger Conveyor Installation",Oct 2024,通力電梯（香港）有限公司,"$15,137,063.00"
1202EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5335.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance and Repair of Electrical and Floodlight Installations for Hong Kong Police Force, Correctional Services Department, Fire Services Department, Hong Kong Independent Commission Against Corruption, Security Bureau and Drainage Services Department in New Territories and Hong Kong Island / Electrical Installation",Oct 2024,Che Luen Electrical Engineering Company Limited,"$55,661,244"
1847EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5350.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Electrical, Mechanical, Air-conditioning, and Building Services Fitting-out, Replacement, and Improvement Works for Various Venues in Kowloon Region / Air-conditioning Installation",Oct 2024,REC Engineering Company Limited,"$83,892,000.00"
2217EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5357.html,2026-03-08 16:28:30.070572,Triennial Term Contract for The Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (KO24) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Oct 2024,Kone Elevator (HK) Limited,"$122,504,320"
1899EM23W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5313.html,2026-03-08 16:28:30.070572,Replacement and Enhancement of Belisha Beacons at Zebra Crossings / supply and replacement of around 500 sets of existing Belisha Beacons with enhanced design at around 220 various zebra crossings in Hong Kong,Oct 2024,Win Promise Limited,"$26,888,888.00"
2405EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5351.html,2026-03-08 16:28:30.070572,Provision of Security System at Frontier Closed Area for Hong Kong Police Force / Burglar Alarm and Security Installation,Oct 2024,G4S Security Systems (Hong Kong) Limited,"$49,871,540.00"
2189EM23W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5362.html,2026-03-08 16:28:30.070572,Replacement of Refractories and Insulation Bricks for Cremators at Diamond Hill Crematorium and Cape Collinson Crematorium / Mechanical Plant and Equipment Installation,Oct 2024,Southa Technical Limited,"$36,440,000.00"
2580EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5344.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of AE23) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Oct 2024,Anlev Elex Elevator Limited,"$77,084,848.20"
2062EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5330.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of AE23E) / comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Oct 2024,Anlev Elex Elevator Limited,"$36,051,015.80"
2BDTD24011,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5355.html,2026-03-08 16:28:30.070572,Provision of SAP Enterprise Support Service on SAP Professional User Licenses for the period from October 2024 to December 2025 to the Electrical and Mechanical Services Trading Fund / Support service for Information System,Sep 2024,DynaSys Solutions Limited,"HK$1,762,350.00"
1011EM24T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5320.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair of, Alterations and Additions to Fire Service Installations for Airport Venues / Fire Service Installation",Sep 2024,Chubb Hong Kong Limited,"$41,965,017.00"
2102EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5334.html,2026-03-08 16:28:30.070572,"Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical Installations Maintained by Hong Kong 1 Maintenance Sub-division of General Engineering Services Division / Electrical Installation",Sep 2024,M & V Engineering (E & M) Limited,"$32,946,200.00"
2533EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5326.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Lift and Ramp System of Government Ferry Pier / Mechanical Handling and Lifting Installation,Sep 2024,REC Engineering Company Limited,"$78,282,717.00"
2528EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5349.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Air-conditioning Installations at Unattended Municipal Venues in Hong Kong Region / Air-conditioning Installation (Group II),Sep 2024,Alliance Contracting Company Limited,"$103,135,050.00"
1774EM23T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_5329.html,2026-03-08 16:28:30.070572,"Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical Installations Maintained by New Territories Maintenance Sub-division of General Engineering Services Division / Electrical Installation",Sep 2024,Joint Effort Engineering (Asia) Limited,"$52,316,470.00"
