,Reference,Subject,Subject_link,Closing Date
0,TD(T) 16/2025(94 KB),Supply of Office Automation Software to the Transport Department,/filemanager/en/util_uarticle_tn/td(t)16_2025(en)_r1.pdf,07.07.2026
