company_name,description,exhibit loc,url,full_url
Chengdu Shihao Appliance Co Ltd,,"E1, E1-07H",/beijing/en/exhibitor-search.detail.html/chengdu-shihao-appliance-coltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/chengdu-shihao-appliance-coltd.html#exhibitorheadline
China J-L Smart Meter Co Ltd,,"W3, W3-20C",/beijing/en/exhibitor-search.detail.html/china-j-l-smart-meter-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/china-j-l-smart-meter-co-ltd.html#exhibitorheadline
CHUANGYUAN GROUP,,"E3, E3-18A",/beijing/en/exhibitor-search.detail.html/chuangyuan-group.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/chuangyuan-group.html#exhibitorheadline
Cixi Tianshi Machinery Co Ltd,,"W1, W1-49C",/beijing/en/exhibitor-search.detail.html/cixi-tianshi-machinery-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/cixi-tianshi-machinery-co-ltd.html#exhibitorheadline
ClimaVerde,,"E4, E4-27B",/beijing/en/exhibitor-search.detail.html/climaverde.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/climaverde.html#exhibitorheadline
"Coowor Network Technology Co.,Ltd",,,/beijing/en/exhibitor-search.detail.html/coowor-network-technology-coltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/coowor-network-technology-coltd.html#exhibitorheadline
Cubic Sensor And Instrument Co Ltd,,"E1, E1-13B",/beijing/en/exhibitor-search.detail.html/cubic-sensor-and-instrument-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/cubic-sensor-and-instrument-co-ltd.html#exhibitorheadline
"Dahe (Beijing) Energy Saving Technology Co., Ltd.",,"E3, E3-12A",/beijing/en/exhibitor-search.detail.html/dahe-beijing-energy-saving-technology-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dahe-beijing-energy-saving-technology-co-ltd.html#exhibitorheadline
"Dalian Fangwei Machinery Manufacturing Co., Ltd",,"W3, W3-36D",/beijing/en/exhibitor-search.detail.html/dalian-fangwei-machinery-manufacturing-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dalian-fangwei-machinery-manufacturing-co-ltd.html#exhibitorheadline
"Dalian Haixin Computer Co., Ltd.",,"W3, W3-22A",/beijing/en/exhibitor-search.detail.html/dalian-haixin-computer-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dalian-haixin-computer-co-ltd.html#exhibitorheadline
