"card-image href","logourl src","card-title","card-title 2","info-item","info-item 2","info-item 3","info-item 4","info-item 5","info-item 6","info-item 7","info-item 8"
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485318/flax-laboratories-pvt-ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260721200823109.jpg","FLAX LABORATORIES PVT LTD","FLAX LABORATORIES PVT LTD","Country/Region:","INDIA","Stand No.							 	:","U25","Category:","Generic Prostaglandins, Other Generic APIs, Prostaglandins","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485434/foodmate-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629145731697.jpg","Foodmate Co., Ltd.","Foodmate Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","D31","Category:","Custom Manufacturing (General Category), Gel Caps, Soft Tabs, Dietary Fiber, Food Additive,","Functional Food Ingredients, Plant Extracts, Beverages, Capsules, Gummies","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485239/frau-pharma-srl","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260609215011105.jpg","Frau Pharma Srl","Frau Pharma Srl","Country/Region:","ITALY","Stand No.							 	:","G15","Category:","Powders, Generic Phospholipids, Other Generic APIs, Other APIs, Phospholipids,","Advanced Intermediates, Cosmeceutical Ingredients, Dietary Supplement Ingredients, Food Additive, Functional Food Ingredients","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485235/freemen-nutra-korea","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629083456073.jpeg","Freemen Nutra Korea","Freemen Nutra Korea","Country/Region:","KOREA","Stand No.							 	:","E29","Category:","Flavour Modifier, Sweetening Agents, Dietary Fiber, Dietary Supplement Ingredients, Food Additive,","Functional Food Ingredients, Amino acids, Botanical & Herbs, Dietary Fibres, Sweeteners","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485439/fujian-comhony-biotechnology-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260608172732508.jpg","Fujian Comhony Biotechnology Co., Ltd.","Fujian Comhony Biotechnology Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","F21","Category:","Biopharmaceutical Development, Generic Antibiotics, Antibiotics, Dietary Supplement Ingredients, Antiinfectives for Systemic use,","Veterinary Pharmaceuticals","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485469/fujian-genohope-biotech-ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629161643161.jpg","Fujian Genohope Biotech Ltd.","Fujian Genohope Biotech Ltd.","Country/Region:","CHINA","Stand No.							 	:","R23","Category:","Synthetic Biology, Chemical Synthesis/Analysis, Lyophilisation, Injectables, Generic Peptides,","Peptides","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485275/fuxin-jintelai-fluorine-chemical-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629155409528.jpg","Fuxin Jintelai Fluorine Chemical Co., Ltd","Fuxin Jintelai Fluorine Chemical Co., Ltd","Country/Region:","CHINA","Stand No.							 	:","L27","Category:","Chemical Synthesis/Analysis, Contract Manufacturing/Exclusive Synthesis of Fine Chemicals, Custom Manufacturing (General Category), Advanced Intermediates, Fine Chemicals (general category),","Custom Manufacturing (General Category)","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485330/gangneung-city","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629083513548.jpg","GANGNEUNG CITY","GANGNEUNG CITY","Country/Region:","KOREA","Stand No.							 	:","H28","Category:","Other","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485300/gangotri-inorganic-private-limited","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260528190732184.jpg","GANGOTRI INORGANIC PRIVATE LIMITED","GANGOTRI INORGANIC PRIVATE LIMITED","Country/Region:","INDIA","Stand No.							 	:","J26","Category:","Coating Agents, Emulsifying/ Solubilising Agents, Glidants, Suspending/ Viscosity increasing Agents, Tablet Filler-Binders,","Other Generic APIs, Fine Chemicals (general category), Functional Food Ingredients, Anti-caking agents, Emulsifiers/ Stabilisers/ Thickeners","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485593/gangwon-ginseng-nonghyup","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260615125142149.jpg","Gangwon Ginseng Nonghyup","Gangwon Ginseng Nonghyup","Country/Region:","KOREA","Stand No.							 	:","ED22","Category:","Dietary Supplement Ingredients, Plant Extracts, Liquid","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485303/gattefoss%C3%A9-asia-pacific","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260625184303213.jpeg","Gattefossé Asia Pacific","Gattefossé Asia Pacific","Country/Region:","SINGAPORE","Stand No.							 	:","H19","Category:","Emulsifying/ Solubilising Agents, Glidants, Ointment Bases, Solvents, Suppository Bases,","Emulsifiers/ Stabilisers/ Thickeners, Other Additives","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485273/gc-rieber-vivomega-as","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260603133330963.jpeg","GC Rieber VivoMega AS","GC Rieber VivoMega AS","Country/Region:","NORWAY","Stand No.							 	:","C35","Category:","Fats & Oils - Animal, Fats & Oils - Plant","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485471/genchem---genpharm-(changzhou)-co--ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260624105509362.jpg","GenChem & GenPharm (Changzhou) Co.,Ltd.","GenChem & GenPharm (Changzhou) Co.,Ltd.","Country/Region:","CHINA","Stand No.							 	:","N27","Category:","Generic Alkaloids, Generic Amino Acids, Generic Peptides, Other Generic APIs, Alkaloids,","Amino Acids, Other APIs, Peptides, Advanced Intermediates, Fine Chemicals (general category)","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/493289/genome-medicine-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260722094532022.jpg","GENOME&MEDICINE CO., LTD.","GENOME&MEDICINE CO., LTD.","Country/Region:","KOREA","Stand No.							 	:","EC05","Category:","Dietary Supplement Ingredients, Functional Food Ingredients, Other Natural Extracts, Plant Extracts, Antioxidants,","Botanical & Herbs, Other Bioactives","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/487035/gensei-global-industries-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260701111703386.jpg","Gensei Global Industries CO.,LTD","Gensei Global Industries CO.,LTD","Country/Region:","CHINA","Stand No.							 	:","D33","Category:","Contract Manufacturing, Custom Manufacturing (General Category), Contract Manufacturing Services, Animal Extracts, Dietary Supplement Ingredients,","Other Natural Extracts, Capsules, Gummies, Preblends, Proteins - Animal","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485216/genten-honten-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260624145003225.jpg","Genten Honten Co.,Ltd","Genten Honten Co.,Ltd","Country/Region:","JAPAN","Stand No.							 	:","A17","Category:","Antioxidants, Sweetening Agents, Capsules, Soft Tabs, Tablets,","Amino Acids, Other APIs, Phospholipids, Probiotics, Plant Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485228/gf-fermentech","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260622135016523.jpg","GF Fermentech","GF Fermentech","Country/Region:","KOREA","Stand No.							 	:","E25","Category:","Contract Manufacturing Services, Dietary Supplement Ingredients, Food Additive, Functional Food Ingredients, Other Natural Extracts,","Enzymes, Vitamins, Encapsulating, Extracting","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485314/gl-biochem-(shanghai)-ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260611094437336.jpg","GL BIOCHEM (SHANGHAI) LTD.","GL BIOCHEM (SHANGHAI) LTD.","Country/Region:","CHINA","Stand No.							 	:","S24","Category:","API Contract Manufacturing, Chemical Synthesis/Analysis, Contract Manufacturing, Generic Antibodies, Generic Peptides,","Amino Acids, Antibodies, Peptides, Chiral Intermediates, Fine Chemicals (general category)","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485458/graminex-korea-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260630024606984.jpg","Graminex Korea Co., Ltd.","Graminex Korea Co., Ltd.","Country/Region:","KOREA","Stand No.							 	:","C21","Category:","Dietary Supplement Ingredients, Functional Food Ingredients, Plant Extracts, Beverages, Drink Mixes,","Liquid, Power blends, Botanical & Herbs, Fruit, Vegetables","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485419/guangzhou-trauer-biotechnology-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260630162658039.jpg","Guangzhou Trauer Biotechnology Co., Ltd.","Guangzhou Trauer Biotechnology Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","F38","Category:","Biomaterials, Formulation Development, Medical device contract manufacturing services, Sterile Injectables Manufacturing Services, Injectables,","Peptides, Animal Extracts, Functional Food Ingredients, Other Natural Extracts, Medical Devices","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485405/hangzhou-copel-chemical-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260626172035605.jpg","Hangzhou Copel Chemical Co., LTD","Hangzhou Copel Chemical Co., LTD","Country/Region:","CHINA","Stand No.							 	:","R34","Category:","Chemical Synthesis/Analysis, Contract Manufacturing, Custom Manufacturing (General Category), Synthetic Organic Chemistry, Tablet Filler-Binders,","Generic Antibiotics, Generic Carbohydrates, Other Generic APIs, Advanced Intermediates, Chiral Intermediates","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485394/hangzhou-hongqin-pharmtech-co--ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260610144614506.JPEG","HANGZHOU HONGQIN PHARMTECH CO.,LTD.","HANGZHOU HONGQIN PHARMTECH CO.,LTD.","Country/Region:","CHINA","Stand No.							 	:","V16","Category:","Alkaloids, Amino Acids, Antibiotics, Antineoplastic / Chemotherapeutic agent / Anthracyclines, Cytokines,","Hormones & Synthetic Substances, Other APIs, Peptides, Probiotics, Prostaglandins","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485506/hangzhou-leap-chem-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260610140931499.jpg","HANGZHOU LEAP CHEM CO., LTD.","HANGZHOU LEAP CHEM CO., LTD.","Country/Region:","CHINA","Stand No.							 	:","V07","Category:","Antimicrobial Preservatives, Coating Agents, Generic Amino Acids, Generic Peptides, Amino Acids,","Peptides, Advanced Intermediates, Fine Chemicals (general category), Specialty Chemicals, Food Additive","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485255/hangzhou-levinthal-biotechnology-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/2026061916065201.jpg","Hangzhou Levinthal Biotechnology Co., Ltd.","Hangzhou Levinthal Biotechnology Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","D28","Category:","AI-driven Drug Discovery, Protein Engineering, Synthetic Biology, Sweetening Agents, Dietary Supplement Ingredients,","Food Additive, Enzymes, Sweeteners","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485395/hangzhou-skyherb-technologies-co--ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260529131105001.jpg","Hangzhou Skyherb Technologies Co.,Ltd.","Hangzhou Skyherb Technologies Co.,Ltd.","Country/Region:","CHINA","Stand No.							 	:","D29","Category:","Contract Manufacturing, Antioxidants, Capsules, Powders, Tablets,","Functional Food Ingredients, Plant Extracts, Power blends, Antioxidants, Sweeteners","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/487032/hangzhou-source-herb-bio-tech-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260701130359491.jpg","Hangzhou Source Herb Bio-Tech Co, Ltd","Hangzhou Source Herb Bio-Tech Co, Ltd","Country/Region:","CHINA","Stand No.							 	:","ED13","Category:","Contract Manufacturing, Animal Extracts, Cosmeceutical Ingredients, Dietary Fiber, Dietary Supplement Ingredients,","Food Additive, Functional Food Ingredients, Plant Extracts, Algae, Botanical & Herbs","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485518/hangzhou-starshine-pharmaceutical-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629102620082.jpg","Hangzhou Starshine Pharmaceutical Co., Ltd","Hangzhou Starshine Pharmaceutical Co., Ltd","Country/Region:","CHINA","Stand No.							 	:","F30","Category:","Antioxidants, Solvents, Other Generic APIs, Other APIs, Peptides,","Advanced Intermediates, Fine Chemicals (general category), Cosmeceutical Ingredients","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485486/hangzhou-tomson-biopharma-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260605143424692.jpg","HANGZHOU TOMSON BIOPHARMA CO., LTD.","HANGZHOU TOMSON BIOPHARMA CO., LTD.","Country/Region:","CHINA","Stand No.							 	:","L26","Category:","Creams,  Lotions,  Ointments, Injectables, Generic Amino Acids,","Generic Antibiotics, Generic Hormones & Synthetic Substances, Generic Peptides, Other Generic APIs","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/486847/hao-tai-health-jisheng-(jilin)-biotechnology-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260630160107373.jpeg","Hao Tai Health Jisheng (Jilin) Biotechnology Co., Ltd.","Hao Tai Health Jisheng (Jilin) Biotechnology Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","T01","Category:","Powders, Generic Enzymes, Generic Prostaglandins, Other Generic APIs, Enzymes,","Other APIs, Prostaglandins, Advanced Intermediates, Fine Chemicals (general category), Animal Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/486273/hd-pack-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260612151858334.jpg","HD PACK Co.,Ltd","HD PACK Co.,Ltd","Country/Region:","KOREA","Stand No.							 	:","S05","Category:","Printing/ Labelling/ Leaflets,  Safety,  Secondary Packaging, API Production Machinery, Aseptic technology,","Automation & Robotics, Controlled,  customized or modified drug release, Drug Formulation, Equipment Installation and Commissioning, Pharmaceutical Packaging Machinery, Process Automation & Controls, Sterilization","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/491229/hebei-guangxiang-pharmaceutical-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/2026071610414571.jpg","Hebei Guangxiang Pharmaceutical Co., Ltd.","Hebei Guangxiang Pharmaceutical Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","EC22","Category:","Custom Manufacturing (General Category), Powders, Generic Alkaloids, Other Generic APIs, Alkaloids,","Other APIs, Regulated Fine Chemicals, Food Additive, Functional Food Ingredients, Other Additives","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/487040/hebei-huachen-pharmaceutical-group-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260703094205523.jpg","HEBEI HUACHEN PHARMACEUTICAL GROUP CO., LTD","HEBEI HUACHEN PHARMACEUTICAL GROUP CO., LTD","Country/Region:","CHINA","Stand No.							 	:","EH17","Category:","Emulsifying/ Solubilising Agents, Tablet Filler-Binders, Capsules, Films, Injectables,","Powders, Volume and electrolyte replacement, Generic Alkaloids, Generic Carbohydrates, Other APIs","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/487039/herb-key%C2%AE--(huike-botanicals)","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260703152109487.jpg","Herb-key®  (Huike Botanicals)","Herb-key®  (Huike Botanicals)","Country/Region:","CHINA","Stand No.							 	:","EA10","Category:","Powders, Plant Extracts, Beverages, Capsules, Drink Mixes,","Power blends, Preblends, Dietary Fibres, Flavonoids, Mushrooms","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485243/herbal-creations-europe-b-v","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260630131143995.jpeg","HERBAL CREATIONS EUROPE B.V","HERBAL CREATIONS EUROPE B.V","Country/Region:","NETHERLANDS","Stand No.							 	:","E34","Category:","Powders, Enzymes, Probiotics, Other Natural Extracts, Plant Extracts","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485342/hiems-natura","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260623091936573.jpg","HIEMS NATURA","HIEMS NATURA","Country/Region:","KOREA","Stand No.							 	:","B28","Category:","Colour and Dispersions, Dietary Fiber, Dietary Supplement Ingredients, Food Additive, Functional Food Ingredients,","Other Natural Extracts, Colours, Emulsifiers/ Stabilisers/ Thickeners, Flavourings, Preservatives","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485351/hitgen-inc-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260625105725765.jpg","HitGen Inc.","HitGen Inc.","Country/Region:","CHINA","Stand No.							 	:","PB26","Category:","AI-driven Drug Discovery, Development & Validation of Analytical Methods, Drug Discovery, Synthetic Organic Chemistry, Synthetic Route Design,","Drug Discovery Platform, Drug Discovery_Drug Discovery and Development , Small Molecule Development_Drug Discovery and Development, Preclinical Development, Drug Delivery Systems","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485307/hlscience-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260610084205857.jpg","HLSCIENCE Co,. Ltd.","HLSCIENCE Co,. Ltd.","Country/Region:","KOREA","Stand No.							 	:","J15","Category:","ODM (Original Development Manufacturing), OEM (Original Equipment Manufacturing), API Contract Manufacturing, Contract Manufacturing, Personalized Healthcare Management,","Dietary Supplement Ingredients, Functional Food Ingredients, Liquid, Power blends, Tablets","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/495461/hobsonville","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260730052523321.jpg","Hobsonville","Hobsonville","Country/Region:","NEW ZEALAND","Stand No.							 	:","EC14","Category:","ODM (Original Development Manufacturing), OEM (Original Equipment Manufacturing), Animal Extracts, Dietary Supplement Ingredients, Functional Food Ingredients,","Other Natural Extracts, Plant Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485329/honam-national-institute-of-biological-resources","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260630084705961.jpg","Honam National Institute of Biological Resources","Honam National Institute of Biological Resources","Country/Region:","KOREA","Stand No.							 	:","R11","Category:","Generic Peptides, Instrumental analysis, Microscopes and optical image processing, Chromatography, Other Natural Extracts,","Plant Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485261/hoosungbio-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260608124138099.jpg","HOOSUNGBIO CO., LTD.","HOOSUNGBIO CO., LTD.","Country/Region:","KOREA","Stand No.							 	:","L19","Category:","API Contract Manufacturing, Contract Manufacturing of Dosage Form Drugs, Bio Analytical Services, Generic Amino Acids, Generic Antineoplastic / Chemotherapeutic Agent / Anthracyclines,","Other Generic APIs, Other APIs, Advanced Intermediates, Animal Extracts, Medical Devices and Medical Packaging","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485297/htl-biotechnology","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629193451547.jpg","HTL Biotechnology","HTL Biotechnology","Country/Region:","FRANCE","Stand No.							 	:","Q26","Category:","Biopharmaceutical Development, Biomaterials, Stem Cells & Regenerative Medicine, Other APIs, Drug Delivery Systems","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485340/huaren-pharmaceutical-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260609133636408.jpg","Huaren Pharmaceutical Co.,Ltd","Huaren Pharmaceutical Co.,Ltd","Country/Region:","CHINA","Stand No.							 	:","L31","Category:","OEM (Original Equipment Manufacturing), API Contract Manufacturing, Custom Manufacturing (General Category), Volume and electrolyte replacement, Other Generic APIs,","Other APIs, Fine Chemicals (general category), Quality Control Testing, Packaging Accessories, API Production Machinery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485606/hubei-guangji-pharmaceutical-co--ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260605095917842.jpg","Hubei Guangji Pharmaceutical Co.,Ltd.","Hubei Guangji Pharmaceutical Co.,Ltd.","Country/Region:","CHINA","Stand No.							 	:","ED25","Category:","Other APIs, Vitamins","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485364/huisong-pharmaceuticals","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260623094005976.jpg","Huisong Pharmaceuticals","Huisong Pharmaceuticals","Country/Region:","CHINA","Stand No.							 	:","N05","Category:","ODM (Original Development Manufacturing), OEM (Original Equipment Manufacturing), Other Generic APIs, Other APIs, Advanced Intermediates,","Cosmeceutical Ingredients, Food Additive, Functional Food Ingredients, Other Natural Extracts, Plant Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485220/hunan-delore-natural-products-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260611150205263.jpg","Hunan Delore Natural Products Co.,Ltd","Hunan Delore Natural Products Co.,Ltd","Country/Region:","CHINA","Stand No.							 	:","S27","Category:","Plant Extracts","",""
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485508/hunan-kerey-pharmaceutical-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629145414301.jpg","Hunan Kerey Pharmaceutical Co., Ltd.","Hunan Kerey Pharmaceutical Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","PC23","Category:","Emulsifying/ Solubilising Agents, Generic Hormones & Synthetic Substances, Hormones & Synthetic Substances, Other APIs, Advanced Intermediates,","Fine Chemicals (general category), Cosmeceutical Ingredients, Dietary Supplement Ingredients, Food Additive, Alimentary Tract and Metabolism","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/487036/hunan-wuxing-biological-technology-co--ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260709152223076.jpg","Hunan Wuxing Biological Technology Co.,Ltd","Hunan Wuxing Biological Technology Co.,Ltd","Country/Region:","CHINA","Stand No.							 	:","V17","Category:","Sweetening Agents, Amino Acids, Peptides, Phospholipids, Animal Extracts,","Functional Food Ingredients, Other Natural Extracts, Plant Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485406/hunan-sunfull-bio-tech-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260714092745945.jpg","Hunan Sunfull Bio-tech Co., Ltd","Hunan Sunfull Bio-tech Co., Ltd","Country/Region:","CHINA","Stand No.							 	:","L05","Category:","Sweetening Agents, Powders, Cosmeceutical Ingredients, Food Additive, Functional Food Ingredients,","Plant Extracts, Botanical & Herbs, Mushrooms, Vegetables, Extracting","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485298/hwashin-instrument-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260701111615285.jpg","Hwashin Instrument Co., Ltd.","Hwashin Instrument Co., Ltd.","Country/Region:","KOREA","Stand No.							 	:","A08","Category:","Biopharmaceutical Development, New Drug Development & Therapeutics, Chemical Synthesis/Analysis, Other APIs, Fine Chemicals (general category),","Analytical Equipment, Instrumental analysis, Other Natural Extracts, Plant Extracts, Tablets","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485501/hybio-pharmaceutical-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260701181142728.jpg","Hybio Pharmaceutical Co., Ltd","Hybio Pharmaceutical Co., Ltd","Country/Region:","CHINA","Stand No.							 	:","S30","Category:","Contract Manufacturing, Custom Manufacturing (General Category), Injectables, Out-licensing, Tablets,","Generic Peptides, Peptides, Alimentary Tract and Metabolism, Drug Discovery Platform","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485362/hygieia-biotech-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260624151749913.jpg","Hygieia Biotech Co., Ltd.","Hygieia Biotech Co., Ltd.","Country/Region:","CHINA","Stand No.							 	:","F28","Category:","Synthetic Biology, Capsules, Consumables, Tablets, Dietary Fiber,","Dietary Supplement Ingredients, Food Additive, Functional Food Ingredients, Other Natural Extracts, Plant Extracts","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/495462/hyqure-biotech-ag","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260803133819439.jpg","HyQure BioTech AG","HyQure BioTech AG","Country/Region:","SWITZERLAND","Stand No.							 	:","PC09","Category:","Analytical Development, Cell-culture Development, Process Optimisation, Product Characterization, Regulatory Affairs,","Bio Analytical Services, Contract Research, Antibodies, Other APIs, Sera and Vaccines","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485487/il-corp","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260629083052081.jpg","IL CORP","IL CORP","Country/Region:","KOREA","Stand No.							 	:","U32","Category:","Coating Agents, Glidants, Tablets, Dietary Supplement Ingredients, Food Additive,","Anti-caking agents, Minerals, Other Additives, Vitamins","etc..."
"https://exhibitors.informamarkets-info.com/event/2026CPHIK/en-US/exhibitor/485265/indo-world","https://oemfile.informamarkets-info.com/FileUpload/2026CPHIK_44126/20260619132604386.jpg","INDO World","INDO World","Country/Region:","INDIA","Stand No.							 	:","E24","Category:","Enzymes, Probiotics, Animal Extracts, Cosmeceutical Ingredients, Dietary Supplement Ingredients,","Plant Extracts, Botanical & Herbs","etc..."
