exhibitor_id,company_name,country,booth_number,source_page,source_position
751,"Fukuda Sangyo Co. Ltd.,",JAPAN,2L23,https://www.medicalfair-asia.com/exhibitor-list/?page=5,236
56,Fukushima Medical Device Industry Promotion Agency,JAPAN,2L13,https://www.medicalfair-asia.com/exhibitor-list/?page=5,237
520,"Function Health Technology Co.,Ltd.",CHINA,2S30,https://www.medicalfair-asia.com/exhibitor-list/?page=5,238
112,"Future Decoration Group Co., Ltd.",THAILAND,2P05,https://www.medicalfair-asia.com/exhibitor-list/?page=5,239
330,GALEMED CORPORATION,TAIWAN,2M40,https://www.medicalfair-asia.com/exhibitor-list/?page=5,240
163,GANGWON TECHNOPARK,REPUBLIC OF KOREA,2R13,https://www.medicalfair-asia.com/exhibitor-list/?page=5,241
684,GD Medical Jiangsu Guangda,UNITED STATES,2H06,https://www.medicalfair-asia.com/exhibitor-list/?page=5,242
660,GEE HOO INDUSTRIAL CORP.,TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=5,243
59,GenBody Inc.,REPUBLIC OF KOREA,2H20,https://www.medicalfair-asia.com/exhibitor-list/?page=5,244
434,GENERAL MEDITECH INC.,CHINA,1N36,https://www.medicalfair-asia.com/exhibitor-list/?page=5,245
230,"GENOSS Co., Ltd.",REPUBLIC OF KOREA,1F25,https://www.medicalfair-asia.com/exhibitor-list/?page=5,246
207,Gensionbio,REPUBLIC OF KOREA,1B23,https://www.medicalfair-asia.com/exhibitor-list/?page=5,247
619,Geon Corporation,TAIWAN,2R22B,https://www.medicalfair-asia.com/exhibitor-list/?page=5,248
493,German Pavilion,GERMANY,2S01A,https://www.medicalfair-asia.com/exhibitor-list/?page=5,249
249,"GH Lab Co., Ltd.",REPUBLIC OF KOREA,2P19,https://www.medicalfair-asia.com/exhibitor-list/?page=5,250
787,GHBIO,REPUBLIC OF KOREA,2M32,https://www.medicalfair-asia.com/exhibitor-list/?page=6,251
616,"GHIFU TECH., CO., LTD.",TAIWAN,2R22E,https://www.medicalfair-asia.com/exhibitor-list/?page=6,252
136,"Gimer Medical Co., Ltd",TAIWAN,2P31,https://www.medicalfair-asia.com/exhibitor-list/?page=6,253
86,Gimhae Biomedical Industry Promotion Agency,REPUBLIC OF KOREA,2P13,https://www.medicalfair-asia.com/exhibitor-list/?page=6,254
513,"GL COMPANY CO.,LTD",REPUBLIC OF KOREA,2M05,https://www.medicalfair-asia.com/exhibitor-list/?page=6,255
83,Global Medikit Limited,INDIA,2D28,https://www.medicalfair-asia.com/exhibitor-list/?page=6,256
118,Global Science,MALAYSIA,2F28,https://www.medicalfair-asia.com/exhibitor-list/?page=6,257
608,GLOMEDA,INDONESIA,2M27,https://www.medicalfair-asia.com/exhibitor-list/?page=6,258
855,GMED,FRANCE,2F08,https://www.medicalfair-asia.com/exhibitor-list/?page=6,259
525,"Goldbov Photoelectronics Co., Ltd",CHINA,1J32,https://www.medicalfair-asia.com/exhibitor-list/?page=6,260
673,"Golden Partner Healthcare Suzhou Co., Ltd.",CHINA,1L32,https://www.medicalfair-asia.com/exhibitor-list/?page=6,261
146,"Good.U Co.,Ltd",REPUBLIC OF KOREA,1Q19,https://www.medicalfair-asia.com/exhibitor-list/?page=6,262
61,Government of Alberta,CANADA,2Q01,https://www.medicalfair-asia.com/exhibitor-list/?page=6,263
916,GREEN-RIBBON Corp.,REPUBLIC OF KOREA,2A05,https://www.medicalfair-asia.com/exhibitor-list/?page=6,264
347,GTAI Trade & Invest,GERMANY,2S01A,https://www.medicalfair-asia.com/exhibitor-list/?page=6,265
670,Gtech Solutions Inc,TAIWAN,2R14,https://www.medicalfair-asia.com/exhibitor-list/?page=6,266
260,"Guangdong Transtek Medical Electronics Co., Ltd",CHINA,2N27,https://www.medicalfair-asia.com/exhibitor-list/?page=6,267
678,"Guangdong World Precision Technology Co.,Ltd.",CHINA,1C21,https://www.medicalfair-asia.com/exhibitor-list/?page=6,268
636,"Guangzhou J and J Sanitary Ware Co., Ltd",CHINA,2Q31,https://www.medicalfair-asia.com/exhibitor-list/?page=6,269
315,"Guangzhou Longjikang Technology Co., Ltd",CHINA,1N11,https://www.medicalfair-asia.com/exhibitor-list/?page=6,270
756,"Guangzhou Oxygen Power Life Technologies Co., Ltd.",CHINA,1F18,https://www.medicalfair-asia.com/exhibitor-list/?page=6,271
416,GVS S.p.A.,ITALY,2P04,https://www.medicalfair-asia.com/exhibitor-list/?page=6,272
644,"Gwo Xi Stem Cell Applied Technology Co., Ltd.",TAIWAN,2J19,https://www.medicalfair-asia.com/exhibitor-list/?page=6,273
45,H+H System GmbH,AUSTRIA,1E02,https://www.medicalfair-asia.com/exhibitor-list/?page=6,274
389,"Haian Medigauze Co., Ltd",CHINA,2G20,https://www.medicalfair-asia.com/exhibitor-list/?page=6,275
779,"HAIMEN ROTEST LABWARE MANUFACTURING CO., LTD",CHINA,1B26,https://www.medicalfair-asia.com/exhibitor-list/?page=6,276
280,"Hakam Bio Co., Ltd.",REPUBLIC OF KOREA,2M25,https://www.medicalfair-asia.com/exhibitor-list/?page=6,277
573,"Hangzhou Biotest Biotech Co., Ltd.",CHINA,1P37,https://www.medicalfair-asia.com/exhibitor-list/?page=6,278
480,"Hangzhou Boer Medical Instruments Co., Ltd.",CHINA,1D11,https://www.medicalfair-asia.com/exhibitor-list/?page=6,279
254,"Hangzhou Singclean Medical Products Co., Ltd.",CHINA,2P24,https://www.medicalfair-asia.com/exhibitor-list/?page=6,280
552,"HANIMAEUL Co., Ltd.",REPUBLIC OF KOREA,2M31,https://www.medicalfair-asia.com/exhibitor-list/?page=6,281
747,"HarveyMed Technology Co.,Ltd",CHINA,2L10,https://www.medicalfair-asia.com/exhibitor-list/?page=6,282
961,Hawkins Dynamics,AUSTRALIA,1H10,https://www.medicalfair-asia.com/exhibitor-list/?page=6,283
348,hawo GmbH,GERMANY,2T12,https://www.medicalfair-asia.com/exhibitor-list/?page=6,284
917,HayanMind,REPUBLIC OF KOREA,2A04,https://www.medicalfair-asia.com/exhibitor-list/?page=6,285
335,HC BIOLOGICS LLC,UNITED STATES,2G09,https://www.medicalfair-asia.com/exhibitor-list/?page=6,286
1001,Heal and Soul Technology Co Ltd,THAILAND,2Q02-2P03,https://www.medicalfair-asia.com/exhibitor-list/?page=6,287
158,Healforce Lifescience Sdn Bhd,MALAYSIA,2D19,https://www.medicalfair-asia.com/exhibitor-list/?page=6,288
893,HEALINGS,REPUBLIC OF KOREA,2R06,https://www.medicalfair-asia.com/exhibitor-list/?page=6,289
776,Health Medical Supplies Pte Ltd,SINGAPORE,1H23,https://www.medicalfair-asia.com/exhibitor-list/?page=6,290
688,"Health Nuri Co., Ltd.",REPUBLIC OF KOREA,1R18,https://www.medicalfair-asia.com/exhibitor-list/?page=6,291
1015,Health O Meter,UNITED STATES,1J23,https://www.medicalfair-asia.com/exhibitor-list/?page=6,292
556,"HealthAll Co., Ltd.",REPUBLIC OF KOREA,2R13,https://www.medicalfair-asia.com/exhibitor-list/?page=6,293
934,Healthcare Automation Technology Sdn. Bhd.,MALAYSIA,2P40,https://www.medicalfair-asia.com/exhibitor-list/?page=6,294
805,"Healthnovate Co., Ltd.",TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=6,295
93,"Healthnuri International Co., Ltd",REPUBLIC OF KOREA,1R18,https://www.medicalfair-asia.com/exhibitor-list/?page=6,296
605,HEART SAVER INC,REPUBLIC OF KOREA,2M27,https://www.medicalfair-asia.com/exhibitor-list/?page=6,297
329,"Hebei Dukon Medical Technology Co., Ltd.",CHINA,1N12,https://www.medicalfair-asia.com/exhibitor-list/?page=6,298
549,"Hebei Hongda Sanitary Product Co.,Ltd",CHINA,1E26,https://www.medicalfair-asia.com/exhibitor-list/?page=6,299
438,"HEBEI INHERITANCE XIAOAI MEDICAL EQUIPMENT CO., LTD.",CHINA,1P35,https://www.medicalfair-asia.com/exhibitor-list/?page=6,300
759,"Hebei Shunuo Medical Equipment Co., Ltd",CHINA,1L33,https://www.medicalfair-asia.com/exhibitor-list/?page=7,301
572,"Hefei Meitai care Co.,Ltd",CHINA,1P23,https://www.medicalfair-asia.com/exhibitor-list/?page=7,302
848,HELIOSCOPIE,FRANCE,2E07,https://www.medicalfair-asia.com/exhibitor-list/?page=7,303
105,"Henan Chaoya Medical Equipment Co., Ltd.",CHINA,1N22,https://www.medicalfair-asia.com/exhibitor-list/?page=7,304
287,"Hengshui Jiadun Medical Equipment Co., Ltd.",CHINA,1Q27,https://www.medicalfair-asia.com/exhibitor-list/?page=7,305
71,"Hengshui Xukang Medical Appliances Co., Ltd",CHINA,1N26,https://www.medicalfair-asia.com/exhibitor-list/?page=7,306
128,"Henlley Media Co., Ltd",CHINA,1Q27-1R24,https://www.medicalfair-asia.com/exhibitor-list/?page=7,307
379,HERSILL,SPAIN,1Q18,https://www.medicalfair-asia.com/exhibitor-list/?page=7,308
533,Hessen Trade & Invest,GERMANY,2S01A,https://www.medicalfair-asia.com/exhibitor-list/?page=7,309
740,Hexalotus (SingHealth),SINGAPORE,2F01,https://www.medicalfair-asia.com/exhibitor-list/?page=7,310
174,HGuard,REPUBLIC OF KOREA,2M37,https://www.medicalfair-asia.com/exhibitor-list/?page=7,311
559,"Hi-life Medical Technology Co., Ltd.",CHINA,2U36,https://www.medicalfair-asia.com/exhibitor-list/?page=7,312
542,"Hico Medical Equipment Co.,Ltd",CHINA,1Q13,https://www.medicalfair-asia.com/exhibitor-list/?page=7,313
864,HID Global Corporation,SINGAPORE,1H22,https://www.medicalfair-asia.com/exhibitor-list/?page=7,314
681,Higo,POLAND,2P16,https://www.medicalfair-asia.com/exhibitor-list/?page=7,315
780,HIKIMAGING,CHINA,2P32,https://www.medicalfair-asia.com/exhibitor-list/?page=7,316
699,"HILIOS INDUSTRIAL CO., LTD.",TAIWAN,2Q17,https://www.medicalfair-asia.com/exhibitor-list/?page=7,317
956,"HITEK TEXTILE CO.,LTD",TAIWAN,1M10,https://www.medicalfair-asia.com/exhibitor-list/?page=7,318
298,HMD BioMedical Inc.,TAIWAN,2J36,https://www.medicalfair-asia.com/exhibitor-list/?page=7,319
567,"Hochuen Medical Technology Co., Ltd.",CHINA,2G17,https://www.medicalfair-asia.com/exhibitor-list/?page=7,320
568,Hochuen Medical USA Inc.,UNITED STATES,2G17,https://www.medicalfair-asia.com/exhibitor-list/?page=7,321
563,Hochuen Singapore Pte Ltd,SINGAPORE,2G17,https://www.medicalfair-asia.com/exhibitor-list/?page=7,322
237,Honegger Srl,ITALY,"2N01-2P10, 2N13",https://www.medicalfair-asia.com/exhibitor-list/?page=7,323
70,"Hong Ky Co.,Ltd.",VIETNAM,2Q32,https://www.medicalfair-asia.com/exhibitor-list/?page=7,324
792,Hong Leong Finance Limited,SINGAPORE,1L21,https://www.medicalfair-asia.com/exhibitor-list/?page=7,325
769,Hospilab,PORTUGAL,2F18,https://www.medicalfair-asia.com/exhibitor-list/?page=7,326
182,"Hsiner Co., Ltd.",TAIWAN,2H19,https://www.medicalfair-asia.com/exhibitor-list/?page=7,327
545,HTKD Medical,CHINA,1F26,https://www.medicalfair-asia.com/exhibitor-list/?page=7,328
489,"Hubei Dacheng Medical Technology Co., Ltd.",CHINA,1D09,https://www.medicalfair-asia.com/exhibitor-list/?page=7,329
666,"Hubei Jinxing Technology Development Co., Ltd",CHINA,1H35,https://www.medicalfair-asia.com/exhibitor-list/?page=7,330
325,Hubei Junyan Medical Science & Technology Co Ltd,CHINA,1M19,https://www.medicalfair-asia.com/exhibitor-list/?page=7,331
609,"Hubei KANGQUAN MEDICAL Technology Co., Ltd.",CHINA,1M21,https://www.medicalfair-asia.com/exhibitor-list/?page=7,332
676,"Hubei Qianjiang Kingphar Medical Material Co.,Ltd",CHINA,1C25,https://www.medicalfair-asia.com/exhibitor-list/?page=7,333
957,HUEISHENG ENTERPRISE CORP.,TAIWAN,1L11,https://www.medicalfair-asia.com/exhibitor-list/?page=7,334
799,"Huijia Health Life Technology Co., Ltd.",TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=7,335
40,"HUINNO Co., Ltd.",REPUBLIC OF KOREA,1C24,https://www.medicalfair-asia.com/exhibitor-list/?page=7,336
785,HUMAN LINK,JAPAN,2Q19,https://www.medicalfair-asia.com/exhibitor-list/?page=7,337
483,"Human Metabolomics Institute, Inc.",CHINA,1E10,https://www.medicalfair-asia.com/exhibitor-list/?page=7,338
760,HUN-REN SZTAKI (PainCheck Infant),HUNGARY,2G19,https://www.medicalfair-asia.com/exhibitor-list/?page=7,339
737,Huntleigh,UNITED KINGDOM,1K02,https://www.medicalfair-asia.com/exhibitor-list/?page=7,340
817,I-SHOU University,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=7,341
719,IBASE Technology Inc.,TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=7,342
349,icebein GmbH,GERMANY,2S07,https://www.medicalfair-asia.com/exhibitor-list/?page=7,343
920,Illumia Labs Inc.,CANADA,2Q01,https://www.medicalfair-asia.com/exhibitor-list/?page=7,344
102,Imaging Solutions Pty Ltd,AUSTRALIA,2N36,https://www.medicalfair-asia.com/exhibitor-list/?page=7,345
599,"Imedtac Co., Ltd.",TAIWAN,2J01,https://www.medicalfair-asia.com/exhibitor-list/?page=7,346
879,Immuno Concepts,UNITED STATES,2G21,https://www.medicalfair-asia.com/exhibitor-list/?page=7,347
902,InBody Asia,MALAYSIA,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=7,348
506,InBody Asia,SINGAPORE,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=7,349
903,InBody China,CHINA,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=7,350
905,InBody Europe,GERMANY,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,351
899,InBody HQ,REPUBLIC OF KOREA,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,352
901,InBody India,INDIA,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,353
900,InBody Japan,JAPAN,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,354
906,InBody Oceania,AUSTRALIA,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,355
897,InBody UK,UNITED KINGDOM,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,356
904,InBody USA,UNITED STATES,2C29,https://www.medicalfair-asia.com/exhibitor-list/?page=8,357
292,INDO-MIM Limited,INDIA,1N19,https://www.medicalfair-asia.com/exhibitor-list/?page=8,358
986,Industrial Technology Research Institute (Taiwan MedTech Pavilion),TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=8,359
881,"INFINITT Healthcare Co., Ltd.",REPUBLIC OF KOREA,KA1,https://www.medicalfair-asia.com/exhibitor-list/?page=8,360
929,Infinity Neuro,CHINA,2G23,https://www.medicalfair-asia.com/exhibitor-list/?page=8,361
38,Ing. Sumetzberger GmbH,AUSTRIA,1F02,https://www.medicalfair-asia.com/exhibitor-list/?page=8,362
954,IngeData,SINGAPORE,2F08,https://www.medicalfair-asia.com/exhibitor-list/?page=8,363
48,"INNOPHARMA Co., LTD.",REPUBLIC OF KOREA,2D18,https://www.medicalfair-asia.com/exhibitor-list/?page=8,364
67,Inogen,NETHERLANDS,2G07,https://www.medicalfair-asia.com/exhibitor-list/?page=8,365
528,INSOFTB(CHINA)CO..LTD,CHINA,1E21,https://www.medicalfair-asia.com/exhibitor-list/?page=8,366
231,"Interocean Co., Ltd.",REPUBLIC OF KOREA,1F23,https://www.medicalfair-asia.com/exhibitor-list/?page=8,367
689,IPLANT.QAZAQSTAN,KAZAKHSTAN,2B04,https://www.medicalfair-asia.com/exhibitor-list/?page=8,368
177,iSense-ASV Pte Ltd,SINGAPORE,1H04,https://www.medicalfair-asia.com/exhibitor-list/?page=8,369
204,IST SG Pte Ltd,SINGAPORE,1J27,https://www.medicalfair-asia.com/exhibitor-list/?page=8,370
242,ITALRAY SRL,ITALY,2P06,https://www.medicalfair-asia.com/exhibitor-list/?page=8,371
275,ITC - Ingenieria y Tecnicas Clinicas S.A,SPAIN,2G15,https://www.medicalfair-asia.com/exhibitor-list/?page=8,372
350,iTD GmbH,GERMANY,2T14,https://www.medicalfair-asia.com/exhibitor-list/?page=8,373
595,"iTD Medical Technology Products (Shanghai) Co., Ltd.",CHINA,2T14,https://www.medicalfair-asia.com/exhibitor-list/?page=8,374
739,J&M (Pukang/BMEC) (SingHealth),SINGAPORE,2F01,https://www.medicalfair-asia.com/exhibitor-list/?page=8,375
31,J4Care GmbH,AUSTRIA,1F08,https://www.medicalfair-asia.com/exhibitor-list/?page=8,376
453,Japan Polymer Technology Corporation,JAPAN,2M04,https://www.medicalfair-asia.com/exhibitor-list/?page=8,377
611,"Jiangsu Apon Medical Technology Co.,Ltd.",CHINA,2F19,https://www.medicalfair-asia.com/exhibitor-list/?page=8,378
791,"Jiangsu Balan Medical Technology Co., Ltd",CHINA,1N24,https://www.medicalfair-asia.com/exhibitor-list/?page=8,379
623,"Jiangsu Biowisher Biotech Co., Ltd.",CHINA,2R07,https://www.medicalfair-asia.com/exhibitor-list/?page=8,380
466,"Jiangsu Channel Medical Device Co., Ltd",CHINA,2R03,https://www.medicalfair-asia.com/exhibitor-list/?page=8,381
764,"Jiangsu Chenyu Medical Instruments Co., Ltd",CHINA,1M13,https://www.medicalfair-asia.com/exhibitor-list/?page=8,382
686,Jiangsu Guangda Medical Material Group,CHINA,2H06,https://www.medicalfair-asia.com/exhibitor-list/?page=8,383
942,"Jiangsu Kaiyu Medical Equipment Co.,Ltd.",CHINA,2D19,https://www.medicalfair-asia.com/exhibitor-list/?page=8,384
467,"JIANGSU MOLE BIOSCIENCE CO., LTD",CHINA,1E24,https://www.medicalfair-asia.com/exhibitor-list/?page=8,385
682,"Jiangsu Mole Bioscience Co., Ltd.",CHINA,1E24,https://www.medicalfair-asia.com/exhibitor-list/?page=8,386
968,JIANGSU MOLE ELECTRONIC TECHNOLOGY CO LTD,CHINA,1A21,https://www.medicalfair-asia.com/exhibitor-list/?page=8,387
396,"JIANGSU NEWVALUE MEDICAL PRODUCTS CO., LTD",CHINA,1B22,https://www.medicalfair-asia.com/exhibitor-list/?page=8,388
758,JIANGSU NODA SANITARY PRODUCTS CO LTD,CHINA,1L35,https://www.medicalfair-asia.com/exhibitor-list/?page=8,389
575,"JIANGSU OSTUP MEDICAL PRODUCTS CO.,LTD",CHINA,1C22,https://www.medicalfair-asia.com/exhibitor-list/?page=8,390
422,"Jiangsu Pakion Medical Material Co., Ltd",CHINA,1Q32,https://www.medicalfair-asia.com/exhibitor-list/?page=8,391
400,"Jiangsu Sunride Medical Technology Co., Ltd.",CHINA,1B27,https://www.medicalfair-asia.com/exhibitor-list/?page=8,392
824,"Jiangsu Yenssen Biotech Co., Ltd.",CHINA,1L19,https://www.medicalfair-asia.com/exhibitor-list/?page=8,393
393,"Jiangsu Yongle Medical Technology Co., Ltd",CHINA,1B18,https://www.medicalfair-asia.com/exhibitor-list/?page=8,394
677,Jiangxi Hongda Medical Equipment Group Ltd.,CHINA,1C23,https://www.medicalfair-asia.com/exhibitor-list/?page=8,395
830,"Jinhu County Huarui Medical Devices Co.,Ltd",CHINA,1Q11,https://www.medicalfair-asia.com/exhibitor-list/?page=8,396
123,"JMT CO.,LTD.",REPUBLIC OF KOREA,2K15,https://www.medicalfair-asia.com/exhibitor-list/?page=8,397
869,JND Electronics,REPUBLIC OF KOREA,1H22,https://www.medicalfair-asia.com/exhibitor-list/?page=8,398
707,"Joson-Care Enterprise Co., Ltd.",TAIWAN,2H01,https://www.medicalfair-asia.com/exhibitor-list/?page=8,399
85,JPI Healthcare,REPUBLIC OF KOREA,2P36,https://www.medicalfair-asia.com/exhibitor-list/?page=8,400
430,"Justec Shenzhen Co., Ltd.",CHINA,2D25,https://www.medicalfair-asia.com/exhibitor-list/?page=9,401
383,K Care Healthcare Solutions,AUSTRALIA,2H25,https://www.medicalfair-asia.com/exhibitor-list/?page=9,402
993,K-AI Medical Hub,REPUBLIC OF KOREA,KA1,https://www.medicalfair-asia.com/exhibitor-list/?page=9,403
135,K-MEDI hub,REPUBLIC OF KOREA,2C17,https://www.medicalfair-asia.com/exhibitor-list/?page=9,404
1007,"K.Bio Sciences Co., Ltd.",THAILAND,2Q02-2P03,https://www.medicalfair-asia.com/exhibitor-list/?page=9,405
217,K1med Global,REPUBLIC OF KOREA,1E11,https://www.medicalfair-asia.com/exhibitor-list/?page=9,406
890,"Kaigo Co., Ltd.",TAIWAN,2K38,https://www.medicalfair-asia.com/exhibitor-list/?page=9,407
351,Kalms Consulting GmbH,GERMANY,2S05,https://www.medicalfair-asia.com/exhibitor-list/?page=9,408
440,Kalms Operations,GERMANY,2S05,https://www.medicalfair-asia.com/exhibitor-list/?page=9,409
322,"Kangtek Technology (Fujian) Co., Ltd.",CHINA,1M23,https://www.medicalfair-asia.com/exhibitor-list/?page=9,410
810,Kaohsiung Chang Gung Memorial Hospital,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=9,411
815,Kaohsiung Medical University Chung-Ho Memorial Hospital,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=9,412
538,KARDI AI Technologies s.r.o,CZECH REPUBLIC,2B09,https://www.medicalfair-asia.com/exhibitor-list/?page=9,413
923,Karma Medical Products Ltd.,CANADA,2Q01,https://www.medicalfair-asia.com/exhibitor-list/?page=9,414
307,Karson Medical Pte. Ltd.,SINGAPORE,1P03,https://www.medicalfair-asia.com/exhibitor-list/?page=9,415
170,Kersia Healthcare,IRELAND,2N19,https://www.medicalfair-asia.com/exhibitor-list/?page=9,416
143,KIMES (Korea E & Ex Inc.),REPUBLIC OF KOREA,2G06,https://www.medicalfair-asia.com/exhibitor-list/?page=9,417
761,"KIMSBIO Co., Ltd.",REPUBLIC OF KOREA,1F22,https://www.medicalfair-asia.com/exhibitor-list/?page=9,418
960,Kinetisense,UNITED STATES,1H10,https://www.medicalfair-asia.com/exhibitor-list/?page=9,419
522,KINGWILLS INTERNATIONAL LIMITED,HONG KONG SAR,1J35,https://www.medicalfair-asia.com/exhibitor-list/?page=9,420
166,KLEEN-PAK PRODUCTS PTE LTD,SINGAPORE,1H18,https://www.medicalfair-asia.com/exhibitor-list/?page=9,421
783,KLN Medical,HONG KONG SAR,2Q19,https://www.medicalfair-asia.com/exhibitor-list/?page=9,422
250,"KMG Co., Ltd.",REPUBLIC OF KOREA,2Q14,https://www.medicalfair-asia.com/exhibitor-list/?page=9,423
352,KNF Neuberger GmbH,GERMANY,2S13,https://www.medicalfair-asia.com/exhibitor-list/?page=9,424
353,KOB GmbH,GERMANY,2T16,https://www.medicalfair-asia.com/exhibitor-list/?page=9,425
454,"Komatsu Spring Industrial Co., Ltd.",JAPAN,2L09,https://www.medicalfair-asia.com/exhibitor-list/?page=9,426
557,"Korea Body Information Co., Ltd.",REPUBLIC OF KOREA,2R13,https://www.medicalfair-asia.com/exhibitor-list/?page=9,427
60,Korea Medical Devices Association (KMDA),REPUBLIC OF KOREA,1F09,https://www.medicalfair-asia.com/exhibitor-list/?page=9,428
412,"Korea Pharma Co., Ltd.",REPUBLIC OF KOREA,2Q18,https://www.medicalfair-asia.com/exhibitor-list/?page=9,429
969,Kulim Hi-Tech Park,MALAYSIA,2D03,https://www.medicalfair-asia.com/exhibitor-list/?page=9,430
866,Kyocera Asia Pacific Pte Ltd,JAPAN,1H22,https://www.medicalfair-asia.com/exhibitor-list/?page=9,431
455,"KYOTO KAGAKU Co.,LTD",JAPAN,2M02,https://www.medicalfair-asia.com/exhibitor-list/?page=9,432
456,"KYOWA HEARTS CO.,LTD.",JAPAN,2L07,https://www.medicalfair-asia.com/exhibitor-list/?page=9,433
366,L Well Medtech,CHINA,1M25,https://www.medicalfair-asia.com/exhibitor-list/?page=9,434
649,L.A.B Inc.,JAPAN,2M13,https://www.medicalfair-asia.com/exhibitor-list/?page=9,435
932,LA-MED HEALTHCARE PRIVATE LIMITED,INDIA,1N23,https://www.medicalfair-asia.com/exhibitor-list/?page=9,436
116,Labquality Oy,FINLAND,2F28,https://www.medicalfair-asia.com/exhibitor-list/?page=9,437
232,LAMEDITECH,REPUBLIC OF KOREA,1G24,https://www.medicalfair-asia.com/exhibitor-list/?page=9,438
863,Leader Medical,AUSTRALIA,2P40,https://www.medicalfair-asia.com/exhibitor-list/?page=9,439
238,LED SPA,ITALY,2N09,https://www.medicalfair-asia.com/exhibitor-list/?page=9,440
115,Leedon Technology Pte Ltd,SINGAPORE,1G13,https://www.medicalfair-asia.com/exhibitor-list/?page=9,441
475,Lehmann Electronic,GERMANY,1E07,https://www.medicalfair-asia.com/exhibitor-list/?page=9,442
615,LEIV CHI INDUSTRY COMPANY LIMITED,TAIWAN,2R16,https://www.medicalfair-asia.com/exhibitor-list/?page=9,443
201,LELTEK INC.,TAIWAN,2R26,https://www.medicalfair-asia.com/exhibitor-list/?page=9,444
974,Lemon Healthcare,REPUBLIC OF KOREA,2A06,https://www.medicalfair-asia.com/exhibitor-list/?page=9,445
914,Lemonhealthcare,REPUBLIC OF KOREA,2A06,https://www.medicalfair-asia.com/exhibitor-list/?page=9,446
856,Lensur Instruments Ltd,CANADA,2R02,https://www.medicalfair-asia.com/exhibitor-list/?page=9,447
581,Levabo ApS,DENMARK,2L06,https://www.medicalfair-asia.com/exhibitor-list/?page=9,448
597,"LIAONING LONGCOE MEDICAL EQUIPMENT CO., LTD.",CHINA,1A27,https://www.medicalfair-asia.com/exhibitor-list/?page=9,449
874,Life Science Robotics,DENMARK,2L08,https://www.medicalfair-asia.com/exhibitor-list/?page=9,450
457,LIFESCAPES Inc.,JAPAN,2M08,https://www.medicalfair-asia.com/exhibitor-list/?page=10,451
409,Light Instruments Ltd.,ISRAEL,2G25,https://www.medicalfair-asia.com/exhibitor-list/?page=10,452
318,Listem Corporation,REPUBLIC OF KOREA,2N15,https://www.medicalfair-asia.com/exhibitor-list/?page=10,453
288,LiveDo Corporation,JAPAN,2N16,https://www.medicalfair-asia.com/exhibitor-list/?page=10,454
64,LivsMed,REPUBLIC OF KOREA,1C18,https://www.medicalfair-asia.com/exhibitor-list/?page=10,455
122,Locker & Lock Pte Ltd,SINGAPORE,1K26,https://www.medicalfair-asia.com/exhibitor-list/?page=10,456
384,Locker & Lock Sdn Bhd (JB),MALAYSIA,1K26,https://www.medicalfair-asia.com/exhibitor-list/?page=10,457
385,Locker & Lock Sdn Bhd (KL),MALAYSIA,1K26,https://www.medicalfair-asia.com/exhibitor-list/?page=10,458
386,Locker & Lock Vietnam,VIETNAM,1K26,https://www.medicalfair-asia.com/exhibitor-list/?page=10,459
701,LONGGOOD MEDITECH LTD.,TAIWAN,2Q19,https://www.medicalfair-asia.com/exhibitor-list/?page=10,460
354,Losch Medical GmbH,GERMANY,2S03,https://www.medicalfair-asia.com/exhibitor-list/?page=10,461
458,LPIXEL Inc.,JAPAN,2M10,https://www.medicalfair-asia.com/exhibitor-list/?page=10,462
78,Lu Mark Enterprises Inc,TAIWAN,2K36,https://www.medicalfair-asia.com/exhibitor-list/?page=10,463
772,Lulou Wellness,PHILIPPINES,2H39,https://www.medicalfair-asia.com/exhibitor-list/?page=10,464
849,M-TECHNOLOGIES,FRANCE,2E07,https://www.medicalfair-asia.com/exhibitor-list/?page=10,465
558,"M.I.ONE Co., Ltd.",REPUBLIC OF KOREA,2R13,https://www.medicalfair-asia.com/exhibitor-list/?page=10,466
995,MacroInsight Innovation Ltd.,TAIWAN,2L24,https://www.medicalfair-asia.com/exhibitor-list/?page=10,467
426,"Maider Medical Industry Equipment Co., Ltd",CHINA,1P32,https://www.medicalfair-asia.com/exhibitor-list/?page=10,468
