exhibitor_id,application_id,company_name,brand_name,products,booth,detail_url,source_page,source_position
1F04E788C4B220F31D071FF3A891A4D9,250041,Iron Plastic Pallet,佰立鐵塑棧板,,TWTC Exhibition Hall 1 Domestic Inventions Area B0108,https://www.inventaipei.com.tw/en/exhibitor/1F04E788C4B220F306D0C983E1AD7C6C2605680E9E44D119/info.html?lt=data&vt=company-name&cr=66,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,66
8E3447F890FF089A5B0FA050A9A3FD6F,250031,"JEN YUAN PLASTICS CO., LTD.",JPOne,,TWTC Exhibition Hall 1 Domestic Inventions Area B0340,https://www.inventaipei.com.tw/en/exhibitor/8E3447F890FF089AA372467BAB76D5BB2605680E9E44D119/info.html?lt=data&vt=company-name&cr=67,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,67
CA252994EC8D80E8757361B7A12C400F,250204,"Jhen-zan Enterprise Co., Ltd.",鎮贊/Jhenzan,,TWTC Exhibition Hall 1 Patented Merchandise Area B0301,https://www.inventaipei.com.tw/en/exhibitor/CA252994EC8D80E8698B5988FD2839002605680E9E44D119/info.html?lt=data&vt=company-name&cr=68,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,68
CBAFEFCD9F054590C195AD4C381C9331,250084,Joseph Hsu,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0435,https://www.inventaipei.com.tw/en/exhibitor/CBAFEFCD9F054590298DDDD31192C50CBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=69,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,69
150766FB5204A7DFCABE4DF89C9EA7B1,250150,Jui-yuan Shih,"天岳實業有限公司/DENTOP CO.,LTD",,TWTC Exhibition Hall 1 Domestic Inventions Area B0232,https://www.inventaipei.com.tw/en/exhibitor/150766FB5204A7DF52F62F5E11F309CABFB422A6A801970E/info.html?lt=data&vt=company-name&cr=70,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,70
6D9E897177E869DD3BFA9EEA1D8C7214,250712,KOREA INVENTION PROMOTION ASSOCIATION,,,TWTC Exhibition Hall 1 Overseas Inventions Area B1134,https://www.inventaipei.com.tw/en/exhibitor/6D9E897177E869DDE5C2A19AAD4EC33ABFB422A6A801970E/info.html?lt=data&vt=company-name&cr=71,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,71
E5443F7E8CC62B626CA2F8DDAD6D2655,250021,"KUONAO CO., LTD.",撐腰人-有感塑型坐墊/Lumbar Support Adjustable Seat Cushion,,TWTC Exhibition Hall 1 Domestic Inventions Area B0439,https://www.inventaipei.com.tw/en/exhibitor/E5443F7E8CC62B624E9C1AE3F8B8C5CD2605680E9E44D119/info.html?lt=data&vt=company-name&cr=72,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,72
E402B4EAC6E0CC1C23B87C973E54BC6F,250039,Kaohsiung Veterans General Hospital,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0324,https://www.inventaipei.com.tw/en/exhibitor/E402B4EAC6E0CC1C899732DB20FD6E4F2605680E9E44D119/info.html?lt=data&vt=company-name&cr=73,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,73
4EC8E895E25B269CBDD5877808ACE3BE,250067,Kun Shan University,Kun Shan University,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B5123a,https://www.inventaipei.com.tw/en/exhibitor/4EC8E895E25B269CF7915FF1AE91960D2605680E9E44D119/info.html?lt=data&vt=company-name&cr=74,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,74
BC21E534E9A459BA141892CB2A19CB5B,250198,"Landing Dream Co., Ltd.",La．SoL蝴蝶式牙周棒/ Dental Lasol Butterfly Floss,,TWTC Exhibition Hall 1 Patented Merchandise Area B0402,https://www.inventaipei.com.tw/en/exhibitor/BC21E534E9A459BAE8DE9A23E3A70E712605680E9E44D119/info.html?lt=data&vt=company-name&cr=75,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,75
1451F9D1E475A5D965AF9DF2722D2A58,250027,Linsnil Design,linsnil design,,TWTC Exhibition Hall 1 Domestic Inventions Area B0234,https://www.inventaipei.com.tw/en/exhibitor/1451F9D1E475A5D94D0EE5077C795F022605680E9E44D119/info.html?lt=data&vt=company-name&cr=76,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,76
02A20D9DF1BB1217F059DF477CDF973A,250652,Lublin University of Technology,,,TWTC Exhibition Hall 1 Overseas Inventions Area B1015a,https://www.inventaipei.com.tw/en/exhibitor/02A20D9DF1BB1217754766043FD949D9BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=77,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,77
A91FD7602409E7C664841A01846531D6,250188,Lunghwa University of Science and Technology,龍華科技大學,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0719a,https://www.inventaipei.com.tw/en/exhibitor/A91FD7602409E7C6F278FD37D5AB36A22605680E9E44D119/info.html?lt=data&vt=company-name&cr=78,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,78
4D974D9BE79F911492B74F6DB54C0A8F,250040,MEDIALINK TECHNOLOGY LTD.,Martian,,TWTC Exhibition Hall 1 Domestic Inventions Area B0225,https://www.inventaipei.com.tw/en/exhibitor/4D974D9BE79F9114E863378413934E122605680E9E44D119/info.html?lt=data&vt=company-name&cr=79,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,79
DF42A5F5CAD2B81C7CD8F7C6C001A8FD,250155,METAL INDUSTRIES RESEARCH & DEVELOPMENT CENTRE,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0317a,https://www.inventaipei.com.tw/en/exhibitor/DF42A5F5CAD2B81C6730ECDA52DC09032605680E9E44D119/info.html?lt=data&vt=company-name&cr=80,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=2,80
FB26B9E92A719B38BD352243EF4AE853,250197,MING CHI UNIVERSITY OF TECHNOLOGY,明志科技大學/MING CHI UNIVERSITY OF TECHNOLOGY,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0809a,https://www.inventaipei.com.tw/en/exhibitor/FB26B9E92A719B384DF352C3A489A0312605680E9E44D119/info.html?lt=data&vt=company-name&cr=81,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,81
D0C6B93E20FDA883FBC513D10B622CBC,250074,NATIONAL Taiwan (TW) OCEAN UNIVERSITY,NTOU OCEAN,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0926,https://www.inventaipei.com.tw/en/exhibitor/D0C6B93E20FDA8834FFD8CD3E7DA7F162605680E9E44D119/info.html?lt=data&vt=company-name&cr=82,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,82
643FB8AE8BD5AC8157A6CAC97CEE6F60,250167,National Atomic Research Institute,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0412,https://www.inventaipei.com.tw/en/exhibitor/643FB8AE8BD5AC810EB4A7B02246AD952605680E9E44D119/info.html?lt=data&vt=company-name&cr=83,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,83
304CCFC3A029D2F3DFA770E208E44358,250083,National Central University,國立中央大學/National Central University,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0709a,https://www.inventaipei.com.tw/en/exhibitor/304CCFC3A029D2F372204909BF3151102605680E9E44D119/info.html?lt=data&vt=company-name&cr=84,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,84
682ED65CCFF6037DBA57DDFA3C3E1B0B,250063,National Cheng Kung University,智慧微創生醫機器人晶片,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B1026,https://www.inventaipei.com.tw/en/exhibitor/682ED65CCFF6037D97E991C9C54B4E392605680E9E44D119/info.html?lt=data&vt=company-name&cr=85,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,85
3E7556C9603DD5EE3FF5E28DB63F860F,250180,National Chi Nan University and The Affiliated Senior High School of NCNU,暨南大學及暨大附中,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0932,https://www.inventaipei.com.tw/en/exhibitor/3E7556C9603DD5EE90E34824D283D2572605680E9E44D119/info.html?lt=data&vt=company-name&cr=86,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,86
688B3E85576E04097E96AA4B497FA3DF,250075,National Chin-Yi University of Technology,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0733a,https://www.inventaipei.com.tw/en/exhibitor/688B3E85576E04095D9275D0AAE1157E2605680E9E44D119/info.html?lt=data&vt=company-name&cr=87,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,87
006A37272A30779BD70794881D531F98,250066,National Chung Hsing University,National Chung Hsing University,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0909a,https://www.inventaipei.com.tw/en/exhibitor/006A37272A30779B367FB93C6D45D9762605680E9E44D119/info.html?lt=data&vt=company-name&cr=88,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,88
88638208F7C2C0ED74DF4D4CADB24630,250079,National Formosa University,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0931a,https://www.inventaipei.com.tw/en/exhibitor/88638208F7C2C0EDB5A3710300C681F92605680E9E44D119/info.html?lt=data&vt=company-name&cr=89,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,89
84EF42B9B86ACFE31E7D097AEB47943A,250081,National Kaohsiung University of Science and Technology,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0610,https://www.inventaipei.com.tw/en/exhibitor/84EF42B9B86ACFE3E2DE3E22DFB86C582605680E9E44D119/info.html?lt=data&vt=company-name&cr=90,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,90
2AA9A47CF0A7599C6A299FDF2A62F29E,250186,National Pingtung University of Science and Technology,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0529,https://www.inventaipei.com.tw/en/exhibitor/2AA9A47CF0A7599CEDBF865771E80E142605680E9E44D119/info.html?lt=data&vt=company-name&cr=91,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,91
7C88098DBBB33231DE35FE14E8CD8F81,250656,National Research Council of Thailand,,,TWTC Exhibition Hall 1 Overseas Inventions Area B1109a,https://www.inventaipei.com.tw/en/exhibitor/7C88098DBBB3323196C03876344E48EEBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=92,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,92
C69DFE4F741B10AE963640682E03C47C,250179,National Taipei University of Business,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B1028,https://www.inventaipei.com.tw/en/exhibitor/C69DFE4F741B10AE9ACCD9F1D65451DA2605680E9E44D119/info.html?lt=data&vt=company-name&cr=93,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,93
594F8277BB463E1B4B39E713E2ED331C,250177,National Taipei University of Technology,國立臺北科技大學,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0725a,https://www.inventaipei.com.tw/en/exhibitor/594F8277BB463E1B30D026694866BCB12605680E9E44D119/info.html?lt=data&vt=company-name&cr=94,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,94
A76CE732ABFEC709A4030AC64BB1CB0D,250166,National Taiwan University Hospital Hsin-Chu Branch,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0331,https://www.inventaipei.com.tw/en/exhibitor/A76CE732ABFEC709D2EBFC08E512BE0B2605680E9E44D119/info.html?lt=data&vt=company-name&cr=95,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,95
F185B5C487C0C39A6733F89859F68603,250169,National Taiwan University Hospital Yunlin Branch,,,,https://www.inventaipei.com.tw/en/exhibitor/F185B5C487C0C39A7921013DA72ACBD92605680E9E44D119/info.html?lt=data&vt=company-name&cr=96,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,96
BDD2FA1CF5CCA48FBFF0D74D95F79506,250182,National Tsing Hua University,行動非接觸式生理感測模組/Mobile Non-contact Physiological Sensing Module,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0826,https://www.inventaipei.com.tw/en/exhibitor/BDD2FA1CF5CCA48F701304BF90B76F7A2605680E9E44D119/info.html?lt=data&vt=company-name&cr=97,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,97
061AE942973C2E51EA5B85705B68B4A2,250185,National United University,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0914,https://www.inventaipei.com.tw/en/exhibitor/061AE942973C2E5107EFB176525B09E22605680E9E44D119/info.html?lt=data&vt=company-name&cr=98,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,98
DD9C9DB68C086F9CA968DA5328DC384C,250196,National Yang Ming Chiao Tung University,"陽明交大產創處 / OIAC, NYCU",,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0830,https://www.inventaipei.com.tw/en/exhibitor/DD9C9DB68C086F9C2C8C4B8DFE0BE0F42605680E9E44D119/info.html?lt=data&vt=company-name&cr=99,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,99
4A9A370E001A47C914473BE8E8F81309,250069,National Yunlin University of Science and Technology,國立雲林科技大學,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0729a,https://www.inventaipei.com.tw/en/exhibitor/4A9A370E001A47C97892FCCA3BB13AC42605680E9E44D119/info.html?lt=data&vt=company-name&cr=100,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,100
FE6CA939A9652B0EB766A0F6C511DFC2,250043,Nebulum Technologies Co. Ltd.,Nebulum,,TWTC Exhibition Hall 1 Domestic Inventions Area B0113,https://www.inventaipei.com.tw/en/exhibitor/FE6CA939A9652B0E092096C70AA943352605680E9E44D119/info.html?lt=data&vt=company-name&cr=101,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,101
215625CDA8B6EB7BF27B0070CA1C0B84,250210,North America Intellectual Property Corp.,北美智權報/NAIPnews,,TWTC Exhibition Hall 1 Peripheral Services Area B0102,https://www.inventaipei.com.tw/en/exhibitor/215625CDA8B6EB7B5991A5E1B22AE3A42605680E9E44D119/info.html?lt=data&vt=company-name&cr=102,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,102
ECF8054C242BE02312A2B5E8BD3012F4,250046,"Onwell Curtain & Screen Co., Ltd.",良展科技紗窗,,TWTC Exhibition Hall 1 Domestic Inventions Area B0106,https://www.inventaipei.com.tw/en/exhibitor/ECF8054C242BE02310FA73B11A60BE642605680E9E44D119/info.html?lt=data&vt=company-name&cr=103,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,103
8D99D8997D39B0E03D090DDC5EC9B2EB,250199,Proscend Communications Inc.,Proscend,,TWTC Exhibition Hall 1 Patented Merchandise Area B0401,https://www.inventaipei.com.tw/en/exhibitor/8D99D8997D39B0E0541C324D83067F622605680E9E44D119/info.html?lt=data&vt=company-name&cr=104,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,104
35A5C0B6F4748B27CFC35C877AB64E37,250033,"REDWHISTLE Co., Ltd.",,,TWTC Exhibition Hall 1 Domestic Inventions Area B0314,https://www.inventaipei.com.tw/en/exhibitor/35A5C0B6F4748B27F3BA688931DA4DA32605680E9E44D119/info.html?lt=data&vt=company-name&cr=105,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,105
E465A5D5DFF22842318366521D65E39A,250026,"Real Design Co., Ltd.",御美 / Ume,,TWTC Exhibition Hall 1 Domestic Inventions Area B0122,https://www.inventaipei.com.tw/en/exhibitor/E465A5D5DFF22842980C06BEB22427902605680E9E44D119/info.html?lt=data&vt=company-name&cr=106,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,106
F3E560CA11F05FE03EFF295EC35BB28D,250044,Resilience Tech Ltd.,新方針安全科技 / Resilience Tech Ltd.,,TWTC Exhibition Hall 1 Domestic Inventions Area B0427,https://www.inventaipei.com.tw/en/exhibitor/F3E560CA11F05FE0D081B889F1EC4BB42605680E9E44D119/info.html?lt=data&vt=company-name&cr=107,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,107
3B96DD62BF1F011BF56501450B88EB6D,250148,"Rocker Scientific Co., Ltd.",洛科/ROCKER,,TWTC Exhibition Hall 1 Domestic Inventions Area B0329,https://www.inventaipei.com.tw/en/exhibitor/3B96DD62BF1F011B31A54D9DB3362B962605680E9E44D119/info.html?lt=data&vt=company-name&cr=108,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,108
150766FB5204A7DF939E319F0EDE044F,250154,Ruyi Pool Cue,如意撞球桿,,TWTC Exhibition Hall 1 Domestic Inventions Area B0230,https://www.inventaipei.com.tw/en/exhibitor/150766FB5204A7DF705CFFBE072757EDBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=109,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,109
31B9AD604CF001B5C3245FB170A63F62,250203,SHIH CHENG CHIEN,組培商場／TC mall,,TWTC Exhibition Hall 1 Patented Merchandise Area B0301a,https://www.inventaipei.com.tw/en/exhibitor/31B9AD604CF001B55AF3B8C6535EDA31BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=110,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,110
8A724B7DF63FB3CD461B13A8CD072763,250174,"SUNNY PRO CO., LTD.",AWERITE,,TWTC Exhibition Hall 1 Domestic Inventions Area B0307a,https://www.inventaipei.com.tw/en/exhibitor/8A724B7DF63FB3CDCF764A8A609E337A2605680E9E44D119/info.html?lt=data&vt=company-name&cr=111,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,111
E4FE35990123713E0D47CB0CC8F43F16,250061,SkyMed Genomics Technology,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0116,https://www.inventaipei.com.tw/en/exhibitor/E4FE35990123713E81D1D135C442AEC62605680E9E44D119/info.html?lt=data&vt=company-name&cr=112,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,112
7269BB424DAF43AB15A09C17DC182C14,250209,Small Business Innovation Research,,,TWTC Exhibition Hall 1 Peripheral Services Area B0103,https://www.inventaipei.com.tw/en/exhibitor/7269BB424DAF43AB5611E98E84E26A7E2605680E9E44D119/info.html?lt=data&vt=company-name&cr=113,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,113
F75C504B7AF9CF644EFB8DF1FBFC8334,250189,Southern Taiwan University of Science and Technology,南臺科技大學/Southern Taiwan University of Science and Technology,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0630,https://www.inventaipei.com.tw/en/exhibitor/F75C504B7AF9CF6457FBA2CBDF3681512605680E9E44D119/info.html?lt=data&vt=company-name&cr=114,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,114
B801EC904C8970F1664FC7B9FD771A55,250058,"Spirit Scientific Co., Ltd.",,,TWTC Exhibition Hall 1 Domestic Inventions Area B0327,https://www.inventaipei.com.tw/en/exhibitor/B801EC904C8970F1A9411AF116FAABCF2605680E9E44D119/info.html?lt=data&vt=company-name&cr=115,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,115
BA613FBF54FCEAD0143331A7531EBAF5,175378,Stage,,.,,https://www.inventaipei.com.tw/en/exhibitor/BA613FBF54FCEAD0B89ADE0FC55AC5B4D0636733C6861689/info.html?lt=data&vt=company-name&cr=116,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,116
0978CA6BDE5293065EC6402A8E703223,250028,"Storage Bed Co., Ltd.",邦欣臥房研究室(邦欣好掀床)/Bangshin Bedroom Lab,,TWTC Exhibition Hall 1 Domestic Inventions Area B0207a,https://www.inventaipei.com.tw/en/exhibitor/0978CA6BDE529306570C12462E0695152605680E9E44D119/info.html?lt=data&vt=company-name&cr=117,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,117
E950D60973EACC06EBD4BBBFA791533B,250624,Suntory Beverage & Food Taiwan Ltd. Taiwan Branch,白蘭氏雞精,,TWTC Exhibition Hall 1 Peripheral Services Area B0105,https://www.inventaipei.com.tw/en/exhibitor/E950D60973EACC063B99727B06FFDBFB2605680E9E44D119/info.html?lt=data&vt=company-name&cr=118,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,118
6DB6D97CE61206FE9D43687DF11C48F7,175375,Sustainability,,.,TWTC Exhibition Hall 1 Sustainability A0601,https://www.inventaipei.com.tw/en/exhibitor/6DB6D97CE61206FE2010C7D066F33205D0636733C6861689/info.html?lt=data&vt=company-name&cr=119,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,119
D392EC6041882052143331A7531EBAF5,175368,TAIWAN INNOTECH EXPO,,.,,https://www.inventaipei.com.tw/en/exhibitor/D392EC6041882052B89ADE0FC55AC5B4D0636733C6861689/info.html?lt=data&vt=company-name&cr=120,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=3,120
D392EC6041882052BEBB3F5E761C19D0,175372,TAIWAN INNOTECH EXPO,,.,,https://www.inventaipei.com.tw/en/exhibitor/D392EC60418820520A7FF36801B89DDF6F51CB2375B3D43B/info.html?lt=data&vt=company-name&cr=121,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,121
D392EC60418820526E7EEE75AC206EE4,175373,TAIWAN INNOTECH EXPO,,.,,https://www.inventaipei.com.tw/en/exhibitor/D392EC6041882052CAFCA631FA295AC86F51CB2375B3D43B/info.html?lt=data&vt=company-name&cr=122,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,122
D392EC6041882052B634151A47850B17,175369,TAIWAN INNOTECH EXPO,,.,,https://www.inventaipei.com.tw/en/exhibitor/D392EC604188205294E790734AF44A3A6F51CB2375B3D43B/info.html?lt=data&vt=company-name&cr=123,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,123
D392EC60418820526019C7C4A02EB60C,175370,TAIWAN INNOTECH EXPO,,.,,https://www.inventaipei.com.tw/en/exhibitor/D392EC6041882052908F24A4BDE998FA6F51CB2375B3D43B/info.html?lt=data&vt=company-name&cr=124,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,124
19AA526058F89A9762374137BBBCA961,250618,TAIWAN INVENTION PRODUCTS PROMOTION ASSOCIATION (TIPPA),,,TWTC Exhibition Hall 1 Domestic Inventions Area B0307,https://www.inventaipei.com.tw/en/exhibitor/19AA526058F89A97EFF725474FAC3BAE2605680E9E44D119/info.html?lt=data&vt=company-name&cr=125,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,125
98297AC8DA517EADC1DF54893CEDFD43,250622,TFCA (CONCOURS LEPINE TAIWAN DELEGATION),,,TWTC Exhibition Hall 1 Patented Merchandise Area B0501,https://www.inventaipei.com.tw/en/exhibitor/98297AC8DA517EAD0E30DC9B60E5FC4B2605680E9E44D119/info.html?lt=data&vt=company-name&cr=126,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,126
BF77516447B7422A1FF26BAC01D35DCB,250619,THE EXCELLENT INVENTORS SOCIETY OF THE REPUBLIC OF CHINA,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0205a,https://www.inventaipei.com.tw/en/exhibitor/BF77516447B7422A726F284C95AF98CC2605680E9E44D119/info.html?lt=data&vt=company-name&cr=127,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,127
E2F93DD504E3DF061EA3C16CC868057A,250620,THE UNION ASSOCIATION OF TAIWAN INNOVATIONS AND INVENTIONS,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0205,https://www.inventaipei.com.tw/en/exhibitor/E2F93DD504E3DF0646DBF99771AF29D32605680E9E44D119/info.html?lt=data&vt=company-name&cr=128,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,128
15F382FC9A6D94BF4D2A62D000A40C5F,250159,"THETECH Co., Ltd.","有家科技有限公司 / THETECH Co.,Ltd",,TWTC Exhibition Hall 1 Domestic Inventions Area B0117,https://www.inventaipei.com.tw/en/exhibitor/15F382FC9A6D94BFE3F5DB227AEC0D692605680E9E44D119/info.html?lt=data&vt=company-name&cr=129,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,129
24708C6D1FA4E400688B8F1C73C1C187,250070,Taipei City University of Science and Technology,臺北城市科技大學/TPCU,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0616,https://www.inventaipei.com.tw/en/exhibitor/24708C6D1FA4E400B102D5BDB62834862605680E9E44D119/info.html?lt=data&vt=company-name&cr=130,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,130
CA29AB3B98DF61925430FC3FC276A719,250056,"Taiwan (TW) Livestock Research Institute, Ministry of Agriculture","農業部畜產試驗所／Taiwan Livestock Research Institute, Ministry of Agriculture",,TWTC Exhibition Hall 1 Domestic Inventions Area B0237,https://www.inventaipei.com.tw/en/exhibitor/CA29AB3B98DF6192EC17266F4AABC4092605680E9E44D119/info.html?lt=data&vt=company-name&cr=131,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,131
